,on_trip_count,money_spent,taxi_free_rate,average_decline_rate,waiting_customers,highest_decline_rate,no_response_call,lowest_decline_rate,total_call,averange_speed,no_response_rate,finished_count,average_waiting_time
181,260.0,12315.0,"(3477.0, 0.86925)",0.0,"(263, 0)",0.0,99.0,0.0,920.0,14.4167288125,0.107608695652,298.0,1734.77011494
182,260.0,12360.0,"(3476.0, 0.869)",0.0,"(264, 0)",0.0,101.0,0.0,925.0,14.628142405,0.109189189189,300.0,1739.65517241
183,259.0,12405.0,"(3475.0, 0.86875)",0.0,"(266, 0)",0.0,103.0,0.0,930.0,14.3917681569,0.110752688172,302.0,1745.19230769
184,256.0,12480.0,"(3474.0, 0.8685)",0.0,"(270, 0)",0.0,103.0,0.0,935.0,14.205305821,0.110160427807,306.0,1746.24513619
185,255.0,12540.0,"(3472.0, 0.868)",0.0,"(273, 0)",0.0,104.0,0.0,940.0,13.870134581,0.110638297872,308.0,1744.98046875
186,259.0,12615.0,"(3467.0, 0.86675)",0.0,"(274, 0)",0.0,104.0,0.0,945.0,14.2712408872,0.110052910053,308.0,1761.05769231
187,262.0,12690.0,"(3463.0, 0.86575)",0.0,"(275, 0)",0.0,104.0,0.0,950.0,13.9940961235,0.109473684211,309.0,1775.53231939
188,266.0,12750.0,"(3459.0, 0.86475)",0.0,"(275, 0)",0.0,105.0,0.0,955.0,14.2061638823,0.109947643979,309.0,1791.17977528
189,266.0,12810.0,"(3460.0, 0.865)",0.0,"(274, 0)",0.0,106.0,0.0,960.0,13.9102655317,0.110416666667,314.0,1803.87640449
190,266.0,12885.0,"(3457.0, 0.86425)",0.0,"(277, 0)",0.0,106.0,0.0,965.0,13.9869537926,0.109844559585,316.0,1810.50561798
191,269.0,12945.0,"(3453.0, 0.86325)",0.0,"(278, 0)",0.0,107.0,0.0,970.0,13.7645539615,0.110309278351,316.0,1822.22222222
192,271.0,13020.0,"(3448.0, 0.862)",0.0,"(281, 0)",0.0,107.0,0.0,975.0,13.802680717,0.109743589744,316.0,1830.0
193,274.0,13095.0,"(3443.0, 0.86075)",0.0,"(283, 0)",0.0,107.0,0.0,980.0,13.7430358854,0.109183673469,316.0,1841.61818182
194,276.0,13170.0,"(3439.0, 0.85975)",0.0,"(285, 0)",0.0,107.0,0.0,985.0,13.9298037442,0.108629441624,317.0,1852.36462094
195,278.0,13230.0,"(3437.0, 0.85925)",0.0,"(285, 0)",0.0,108.0,0.0,990.0,13.7711550412,0.109090909091,319.0,1867.09677419
196,280.0,13305.0,"(3433.0, 0.85825)",0.0,"(287, 0)",0.0,108.0,0.0,995.0,13.4583253956,0.108542713568,320.0,1876.97508897
197,285.0,13380.0,"(3428.0, 0.857)",0.0,"(287, 0)",0.0,108.0,0.0,1000.0,13.4414695997,0.108,320.0,1895.82167832
198,287.0,13455.0,"(3424.0, 0.856)",0.0,"(289, 0)",0.0,108.0,0.0,1005.0,13.2219123361,0.107462686567,321.0,1905.3125
199,291.0,13530.0,"(3421.0, 0.85525)",0.0,"(288, 0)",0.0,108.0,0.0,1010.0,13.1707145846,0.106930693069,323.0,1926.88356164
200,292.0,13590.0,"(3419.0, 0.85475)",0.0,"(289, 0)",0.0,109.0,0.0,1015.0,13.4369708911,0.107389162562,325.0,1940.01706485
201,290.0,13665.0,"(3416.0, 0.854)",0.0,"(294, 0)",0.0,109.0,0.0,1020.0,12.8602506356,0.106862745098,327.0,1937.31958763
202,292.0,13725.0,"(3413.0, 0.85325)",0.0,"(295, 0)",0.0,110.0,0.0,1025.0,13.185404711,0.107317073171,328.0,1946.82593857
203,292.0,13800.0,"(3410.0, 0.8525)",0.0,"(298, 0)",0.0,110.0,0.0,1030.0,13.2630789787,0.106796116505,330.0,1957.83276451
204,293.0,13875.0,"(3407.0, 0.85175)",0.0,"(300, 0)",0.0,110.0,0.0,1035.0,12.8004376867,0.106280193237,332.0,1965.66326531
205,296.0,13920.0,"(3408.0, 0.852)",0.0,"(296, 0)",0.0,112.0,0.0,1040.0,12.7041309537,0.107692307692,336.0,1988.33333333
206,292.0,13995.0,"(3409.0, 0.85225)",0.0,"(299, 0)",0.0,112.0,0.0,1045.0,12.8620093473,0.107177033493,342.0,1988.29351536
207,293.0,14070.0,"(3408.0, 0.852)",0.0,"(299, 0)",0.0,112.0,0.0,1050.0,12.670231804,0.106666666667,346.0,2003.21428571
208,294.0,14145.0,"(3406.0, 0.8515)",0.0,"(300, 0)",0.0,112.0,0.0,1055.0,12.8859291653,0.106161137441,349.0,2014.22033898
209,292.0,14205.0,"(3405.0, 0.85125)",0.0,"(303, 0)",0.0,113.0,0.0,1060.0,12.722935543,0.106603773585,352.0,2012.96928328
210,295.0,14250.0,"(3402.0, 0.8505)",0.0,"(303, 0)",0.0,115.0,0.0,1065.0,12.9627378014,0.107981220657,352.0,2024.49324324
211,294.0,14325.0,"(3399.0, 0.84975)",0.0,"(307, 0)",0.0,115.0,0.0,1070.0,12.8314544659,0.107476635514,354.0,2024.59322034
212,291.0,14385.0,"(3398.0, 0.8495)",0.0,"(311, 0)",0.0,116.0,0.0,1075.0,12.7410366468,0.107906976744,357.0,2018.21917808
213,289.0,14445.0,"(3397.0, 0.84925)",0.0,"(314, 0)",0.0,117.0,0.0,1080.0,12.7412734273,0.108333333333,360.0,2017.18965517
214,289.0,14520.0,"(3393.0, 0.84825)",0.0,"(318, 0)",0.0,117.0,0.0,1085.0,12.7598959879,0.107834101382,361.0,2017.96551724
215,293.0,14595.0,"(3388.0, 0.847)",0.0,"(319, 0)",0.0,117.0,0.0,1090.0,12.7993234721,0.107339449541,361.0,2034.3877551
216,293.0,14655.0,"(3386.0, 0.8465)",0.0,"(321, 0)",0.0,118.0,0.0,1095.0,12.8009107592,0.107762557078,363.0,2040.6122449
217,296.0,14730.0,"(3383.0, 0.84575)",0.0,"(321, 0)",0.0,118.0,0.0,1100.0,12.7686913484,0.107272727273,365.0,2056.31313131
218,297.0,14790.0,"(3380.0, 0.845)",0.0,"(323, 0)",0.0,119.0,0.0,1105.0,12.5805588007,0.107692307692,366.0,2063.95973154
219,297.0,14850.0,"(3379.0, 0.84475)",0.0,"(324, 0)",0.0,120.0,0.0,1110.0,12.7209625019,0.108108108108,369.0,2068.69127517
220,293.0,14925.0,"(3379.0, 0.84475)",0.0,"(328, 0)",0.0,120.0,0.0,1115.0,12.4916711494,0.107623318386,374.0,2059.84693878
221,294.0,15000.0,"(3376.0, 0.844)",0.0,"(330, 0)",0.0,120.0,0.0,1120.0,12.3996740001,0.107142857143,376.0,2066.59322034
222,294.0,15075.0,"(3374.0, 0.8435)",0.0,"(332, 0)",0.0,120.0,0.0,1125.0,12.2629794037,0.106666666667,379.0,2074.11864407
223,293.0,15135.0,"(3373.0, 0.84325)",0.0,"(334, 0)",0.0,121.0,0.0,1130.0,12.0869516788,0.107079646018,382.0,2077.29591837
224,295.0,15210.0,"(3370.0, 0.8425)",0.0,"(335, 0)",0.0,121.0,0.0,1135.0,12.1473415644,0.106607929515,384.0,2090.11824324
225,295.0,15255.0,"(3368.0, 0.842)",0.0,"(337, 0)",0.0,123.0,0.0,1140.0,12.2073547886,0.107894736842,385.0,2092.80405405
226,297.0,15330.0,"(3364.0, 0.841)",0.0,"(339, 0)",0.0,123.0,0.0,1145.0,11.6337560871,0.107423580786,386.0,2103.42281879
227,300.0,15405.0,"(3359.0, 0.83975)",0.0,"(341, 0)",0.0,123.0,0.0,1150.0,12.3759797126,0.106956521739,386.0,2116.39534884
228,299.0,15465.0,"(3357.0, 0.83925)",0.0,"(344, 0)",0.0,124.0,0.0,1155.0,11.7382696887,0.107359307359,388.0,2115.9
229,297.0,15525.0,"(3357.0, 0.83925)",0.0,"(346, 0)",0.0,125.0,0.0,1160.0,11.895050237,0.10775862069,392.0,2116.96308725
230,295.0,15570.0,"(3358.0, 0.8395)",0.0,"(347, 0)",0.0,127.0,0.0,1165.0,11.8875944024,0.109012875536,396.0,2113.68243243
231,295.0,15645.0,"(3354.0, 0.8385)",0.0,"(351, 0)",0.0,127.0,0.0,1170.0,12.1133145449,0.108547008547,397.0,2116.11486486
232,299.0,15720.0,"(3349.0, 0.83725)",0.0,"(352, 0)",0.0,127.0,0.0,1175.0,11.7389951877,0.108085106383,397.0,2134.3
233,298.0,15795.0,"(3347.0, 0.83675)",0.0,"(355, 0)",0.0,127.0,0.0,1180.0,11.629667282,0.107627118644,400.0,2135.51839465
234,299.0,15840.0,"(3344.0, 0.836)",0.0,"(357, 0)",0.0,129.0,0.0,1185.0,11.6382273932,0.108860759494,400.0,2140.1
235,298.0,15900.0,"(3342.0, 0.8355)",0.0,"(360, 0)",0.0,130.0,0.0,1190.0,11.9145812786,0.109243697479,402.0,2140.73578595
236,298.0,15975.0,"(3339.0, 0.83475)",0.0,"(363, 0)",0.0,130.0,0.0,1195.0,11.5510937231,0.108786610879,404.0,2145.75250836
237,301.0,16035.0,"(3335.0, 0.83375)",0.0,"(364, 0)",0.0,131.0,0.0,1200.0,11.7145648663,0.109166666667,404.0,2159.75165563
238,300.0,16110.0,"(3334.0, 0.8335)",0.0,"(366, 0)",0.0,131.0,0.0,1205.0,11.5756419986,0.108713692946,408.0,2163.78737542
239,303.0,16170.0,"(3332.0, 0.833)",0.0,"(365, 0)",0.0,132.0,0.0,1210.0,11.9312390859,0.109090909091,410.0,2182.20394737
240,305.0,16245.0,"(3327.0, 0.83175)",0.0,"(368, 0)",0.0,132.0,0.0,1215.0,11.5404345895,0.108641975309,410.0,2191.47058824
241,307.0,16305.0,"(3323.0, 0.83075)",0.0,"(370, 0)",0.0,133.0,0.0,1220.0,11.5126183673,0.109016393443,410.0,2200.71428571
242,309.0,16365.0,"(3319.0, 0.82975)",0.0,"(372, 0)",0.0,134.0,0.0,1225.0,11.5987786439,0.109387755102,410.0,2209.93548387
243,309.0,16425.0,"(3317.0, 0.82925)",0.0,"(374, 0)",0.0,135.0,0.0,1230.0,10.9744846097,0.109756097561,412.0,2219.32258065
244,309.0,16485.0,"(3314.0, 0.8285)",0.0,"(377, 0)",0.0,136.0,0.0,1235.0,11.1897141032,0.11012145749,413.0,2221.25806452
245,309.0,16560.0,"(3311.0, 0.82775)",0.0,"(380, 0)",0.0,136.0,0.0,1240.0,11.466657069,0.109677419355,415.0,2224.69354839
246,308.0,16635.0,"(3309.0, 0.82725)",0.0,"(383, 0)",0.0,136.0,0.0,1245.0,11.3203727666,0.109236947791,418.0,2227.18446602
247,308.0,16695.0,"(3307.0, 0.82675)",0.0,"(385, 0)",0.0,137.0,0.0,1250.0,11.1797542953,0.1096,420.0,2234.61165049
248,307.0,16740.0,"(3307.0, 0.82675)",0.0,"(386, 0)",0.0,139.0,0.0,1255.0,11.1041248169,0.110756972112,423.0,2236.60714286
249,307.0,16815.0,"(3306.0, 0.8265)",0.0,"(387, 0)",0.0,139.0,0.0,1260.0,11.1180674588,0.110317460317,427.0,2249.75649351
250,309.0,16875.0,"(3303.0, 0.82575)",0.0,"(388, 0)",0.0,140.0,0.0,1265.0,11.0614418521,0.110671936759,428.0,2260.4516129
251,309.0,16935.0,"(3301.0, 0.82525)",0.0,"(390, 0)",0.0,141.0,0.0,1270.0,11.1629052713,0.111023622047,430.0,2265.96774194
252,307.0,17010.0,"(3298.0, 0.8245)",0.0,"(395, 0)",0.0,141.0,0.0,1275.0,11.1660356435,0.110588235294,432.0,2263.24675325
253,304.0,17085.0,"(3297.0, 0.82425)",0.0,"(399, 0)",0.0,141.0,0.0,1280.0,10.9344885145,0.11015625,436.0,2259.39344262
254,307.0,17160.0,"(3292.0, 0.823)",0.0,"(401, 0)",0.0,141.0,0.0,1285.0,10.9050904736,0.109727626459,436.0,2274.49675325
255,310.0,17220.0,"(3290.0, 0.8225)",0.0,"(400, 0)",0.0,142.0,0.0,1290.0,10.8926525562,0.11007751938,438.0,2293.45659164
256,306.0,17295.0,"(3289.0, 0.82225)",0.0,"(405, 0)",0.0,142.0,0.0,1295.0,10.9688212058,0.109652509653,442.0,2282.44299674
257,310.0,17340.0,"(3286.0, 0.8215)",0.0,"(404, 0)",0.0,144.0,0.0,1300.0,10.8260632951,0.110769230769,442.0,2302.66881029
258,311.0,17415.0,"(3282.0, 0.8205)",0.0,"(407, 0)",0.0,144.0,0.0,1305.0,10.6110752563,0.110344827586,443.0,2310.19230769
259,313.0,17475.0,"(3278.0, 0.8195)",0.0,"(409, 0)",0.0,145.0,0.0,1310.0,10.7227613277,0.110687022901,443.0,2320.22292994
260,311.0,17520.0,"(3278.0, 0.8195)",0.0,"(411, 0)",0.0,147.0,0.0,1315.0,10.6720072914,0.111787072243,446.0,2315.09615385
261,312.0,17595.0,"(3274.0, 0.8185)",0.0,"(414, 0)",0.0,147.0,0.0,1320.0,10.8699368001,0.111363636364,447.0,2322.12460064
262,313.0,17655.0,"(3272.0, 0.818)",0.0,"(415, 0)",0.0,148.0,0.0,1325.0,10.454563464,0.111698113208,449.0,2329.39490446
263,312.0,17730.0,"(3271.0, 0.81775)",0.0,"(417, 0)",0.0,148.0,0.0,1330.0,10.5500554013,0.111278195489,453.0,2331.80511182
264,312.0,17790.0,"(3269.0, 0.81725)",0.0,"(419, 0)",0.0,149.0,0.0,1335.0,10.7245410024,0.111610486891,455.0,2340.86261981
265,313.0,17865.0,"(3265.0, 0.81625)",0.0,"(422, 0)",0.0,149.0,0.0,1340.0,10.6511751678,0.111194029851,456.0,2349.84076433
266,317.0,17940.0,"(3260.0, 0.815)",0.0,"(423, 0)",0.0,149.0,0.0,1345.0,10.5878515725,0.110780669145,456.0,2370.47169811
267,318.0,18015.0,"(3255.0, 0.81375)",0.0,"(427, 0)",0.0,149.0,0.0,1350.0,10.5333048159,0.11037037037,456.0,2375.59561129
268,318.0,18075.0,"(3253.0, 0.81325)",0.0,"(429, 0)",0.0,150.0,0.0,1355.0,10.4867951049,0.110701107011,458.0,2380.06269592
269,319.0,18120.0,"(3253.0, 0.81325)",0.0,"(428, 0)",0.0,152.0,0.0,1360.0,10.4518657874,0.111764705882,461.0,2394.0
270,319.0,18195.0,"(3249.0, 0.81225)",0.0,"(432, 0)",0.0,152.0,0.0,1365.0,10.2445973466,0.111355311355,462.0,2397.328125
271,320.0,18255.0,"(3245.0, 0.81125)",0.0,"(435, 0)",0.0,153.0,0.0,1370.0,10.4101539241,0.111678832117,462.0,2402.52336449
272,319.0,18300.0,"(3243.0, 0.81075)",0.0,"(438, 0)",0.0,155.0,0.0,1375.0,10.3088346657,0.112727272727,463.0,2399.671875
273,320.0,18360.0,"(3242.0, 0.8105)",0.0,"(438, 0)",0.0,156.0,0.0,1380.0,10.4120309713,0.113043478261,466.0,2413.08411215
274,318.0,18435.0,"(3241.0, 0.81025)",0.0,"(441, 0)",0.0,156.0,0.0,1385.0,10.4392622838,0.112635379061,470.0,2412.27272727
275,317.0,18480.0,"(3240.0, 0.81)",0.0,"(443, 0)",0.0,158.0,0.0,1390.0,10.3991892752,0.113669064748,472.0,2412.73584906
276,316.0,18525.0,"(3239.0, 0.80975)",0.0,"(445, 0)",0.0,160.0,0.0,1395.0,10.1542961634,0.114695340502,474.0,2410.36277603
277,318.0,18600.0,"(3234.0, 0.8085)",0.0,"(448, 0)",0.0,160.0,0.0,1400.0,10.3920291336,0.114285714286,474.0,2421.30094044
278,315.0,18645.0,"(3234.0, 0.8085)",0.0,"(451, 0)",0.0,162.0,0.0,1405.0,10.310057113,0.115302491103,477.0,2408.97151899
279,317.0,18690.0,"(3232.0, 0.808)",0.0,"(451, 0)",0.0,164.0,0.0,1410.0,10.2519699383,0.116312056738,478.0,2425.14150943
280,319.0,18750.0,"(3228.0, 0.807)",0.0,"(453, 0)",0.0,165.0,0.0,1415.0,10.2596751394,0.116607773852,478.0,2436.234375
281,321.0,18810.0,"(3225.0, 0.80625)",0.0,"(454, 0)",0.0,166.0,0.0,1420.0,10.0783520149,0.116901408451,479.0,2449.28571429
282,321.0,18870.0,"(3221.0, 0.80525)",0.0,"(458, 0)",0.0,167.0,0.0,1425.0,10.0652445195,0.117192982456,479.0,2449.28571429
283,325.0,18930.0,"(3217.0, 0.80425)",0.0,"(458, 0)",0.0,168.0,0.0,1430.0,9.93771331039,0.117482517483,479.0,2471.3190184
284,326.0,18990.0,"(3213.0, 0.80325)",0.0,"(461, 0)",0.0,169.0,0.0,1435.0,10.0936470738,0.117770034843,479.0,2476.78899083
285,326.0,19065.0,"(3211.0, 0.80275)",0.0,"(463, 0)",0.0,169.0,0.0,1440.0,10.1832624172,0.117361111111,482.0,2486.65137615
286,328.0,19140.0,"(3206.0, 0.8015)",0.0,"(466, 0)",0.0,169.0,0.0,1445.0,9.99258985063,0.116955017301,482.0,2497.61398176
287,327.0,19185.0,"(3206.0, 0.8015)",0.0,"(467, 0)",0.0,171.0,0.0,1450.0,10.0576143878,0.117931034483,485.0,2497.31707317
288,327.0,19230.0,"(3204.0, 0.801)",0.0,"(469, 0)",0.0,173.0,0.0,1455.0,10.2757606649,0.118900343643,486.0,2500.47256098
289,323.0,19290.0,"(3206.0, 0.8015)",0.0,"(471, 0)",0.0,174.0,0.0,1460.0,10.3917888253,0.119178082192,492.0,2489.21296296
290,325.0,19335.0,"(3203.0, 0.80075)",0.0,"(472, 0)",0.0,176.0,0.0,1465.0,9.90781395764,0.120136518771,492.0,2500.62883436
291,328.0,19410.0,"(3198.0, 0.7995)",0.0,"(474, 0)",0.0,176.0,0.0,1470.0,10.1527025706,0.119727891156,492.0,2517.62917933
292,328.0,19470.0,"(3196.0, 0.799)",0.0,"(476, 0)",0.0,177.0,0.0,1475.0,9.67849770918,0.12,494.0,2523.23708207
293,329.0,19545.0,"(3192.0, 0.798)",0.0,"(479, 0)",0.0,177.0,0.0,1480.0,9.81837419616,0.119594594595,495.0,2529.45454545
294,327.0,19605.0,"(3191.0, 0.79775)",0.0,"(482, 0)",0.0,178.0,0.0,1485.0,9.71813130253,0.119865319865,498.0,2523.75
295,326.0,19680.0,"(3187.0, 0.79675)",0.0,"(487, 0)",0.0,178.0,0.0,1490.0,9.76666237374,0.119463087248,499.0,2520.82568807
296,326.0,19710.0,"(3187.0, 0.79675)",0.0,"(487, 0)",0.0,181.0,0.0,1495.0,9.85469000126,0.121070234114,501.0,2528.85321101
297,325.0,19785.0,"(3184.0, 0.796)",0.0,"(491, 0)",0.0,181.0,0.0,1500.0,9.73906658338,0.120666666667,503.0,2525.06134969
298,325.0,19845.0,"(3181.0, 0.79525)",0.0,"(494, 0)",0.0,182.0,0.0,1505.0,9.54026419511,0.120930232558,504.0,2529.20245399
299,323.0,19920.0,"(3179.0, 0.79475)",0.0,"(498, 0)",0.0,182.0,0.0,1510.0,9.60975719066,0.120529801325,507.0,2526.89814815
300,323.0,19995.0,"(3176.0, 0.794)",0.0,"(501, 0)",0.0,182.0,0.0,1515.0,9.39034334345,0.120132013201,509.0,2528.7037037
301,323.0,20070.0,"(3171.0, 0.79275)",0.0,"(506, 0)",0.0,182.0,0.0,1520.0,9.66287956089,0.119736842105,509.0,2528.7037037
302,321.0,20130.0,"(3169.0, 0.79225)",0.0,"(510, 0)",0.0,183.0,0.0,1525.0,9.21215489943,0.12,511.0,2519.39440994
303,319.0,20190.0,"(3168.0, 0.792)",0.0,"(513, 0)",0.0,184.0,0.0,1530.0,9.29512883685,0.120261437908,514.0,2512.6875
304,318.0,20250.0,"(3168.0, 0.792)",0.0,"(514, 0)",0.0,185.0,0.0,1535.0,8.73530596619,0.120521172638,518.0,2517.22570533
305,320.0,20310.0,"(3165.0, 0.79125)",0.0,"(515, 0)",0.0,186.0,0.0,1540.0,9.28487846508,0.120779220779,519.0,2535.98130841
306,320.0,20385.0,"(3160.0, 0.79)",0.0,"(520, 0)",0.0,186.0,0.0,1545.0,9.49213596528,0.120388349515,519.0,2535.98130841
307,321.0,20430.0,"(3158.0, 0.7895)",0.0,"(521, 0)",0.0,188.0,0.0,1550.0,9.33117761704,0.121290322581,520.0,2544.64285714
308,326.0,20505.0,"(3153.0, 0.78825)",0.0,"(521, 0)",0.0,188.0,0.0,1555.0,8.9386650834,0.120900321543,520.0,2576.37614679
309,326.0,20565.0,"(3151.0, 0.78775)",0.0,"(523, 0)",0.0,189.0,0.0,1560.0,9.16706999435,0.121153846154,522.0,2592.6146789
310,324.0,20640.0,"(3149.0, 0.78725)",0.0,"(527, 0)",0.0,189.0,0.0,1565.0,8.76948866384,0.120766773163,525.0,2584.84615385
311,322.0,20715.0,"(3147.0, 0.78675)",0.0,"(531, 0)",0.0,189.0,0.0,1570.0,8.87610207347,0.120382165605,528.0,2582.36842105
312,321.0,20760.0,"(3145.0, 0.78625)",0.0,"(534, 0)",0.0,191.0,0.0,1575.0,9.04153012979,0.12126984127,529.0,2577.67080745
313,322.0,20835.0,"(3142.0, 0.7855)",0.0,"(536, 0)",0.0,191.0,0.0,1580.0,8.84646651733,0.120886075949,531.0,2589.10216718
314,323.0,20895.0,"(3139.0, 0.78475)",0.0,"(538, 0)",0.0,192.0,0.0,1585.0,8.97617952253,0.121135646688,532.0,2599.25925926
315,322.0,20955.0,"(3136.0, 0.784)",0.0,"(542, 0)",0.0,193.0,0.0,1590.0,9.11859434757,0.121383647799,533.0,2593.374613
316,326.0,21030.0,"(3131.0, 0.78275)",0.0,"(543, 0)",0.0,193.0,0.0,1595.0,8.81844187491,0.121003134796,533.0,2619.63302752
317,327.0,21060.0,"(3130.0, 0.7825)",0.0,"(543, 0)",0.0,196.0,0.0,1600.0,8.95578241469,0.1225,534.0,2627.88109756
318,329.0,21120.0,"(3126.0, 0.7815)",0.0,"(545, 0)",0.0,197.0,0.0,1605.0,9.02368579686,0.122741433022,534.0,2640.86363636
319,329.0,21195.0,"(3123.0, 0.78075)",0.0,"(548, 0)",0.0,197.0,0.0,1610.0,8.8421526635,0.122360248447,536.0,2644.18181818
320,328.0,21270.0,"(3119.0, 0.77975)",0.0,"(553, 0)",0.0,197.0,0.0,1615.0,8.76480874592,0.121981424149,537.0,2641.18541033
321,328.0,21330.0,"(3117.0, 0.77925)",0.0,"(555, 0)",0.0,198.0,0.0,1620.0,8.70683343111,0.122222222222,539.0,2647.56838906
322,327.0,21405.0,"(3115.0, 0.77875)",0.0,"(558, 0)",0.0,198.0,0.0,1625.0,8.71446925542,0.121846153846,542.0,2644.84756098
323,326.0,21480.0,"(3111.0, 0.77775)",0.0,"(563, 0)",0.0,198.0,0.0,1630.0,8.74887733301,0.121472392638,543.0,2640.73394495
324,324.0,21540.0,"(3109.0, 0.77725)",0.0,"(567, 0)",0.0,199.0,0.0,1635.0,8.54395069174,0.121712538226,545.0,2632.33846154
325,326.0,21615.0,"(3106.0, 0.7765)",0.0,"(568, 0)",0.0,199.0,0.0,1640.0,8.4310673821,0.121341463415,547.0,2651.42201835
326,327.0,21675.0,"(3102.0, 0.7755)",0.0,"(571, 0)",0.0,200.0,0.0,1645.0,8.80199419001,0.121580547112,547.0,2658.24695122
327,331.0,21750.0,"(3097.0, 0.77425)",0.0,"(572, 0)",0.0,200.0,0.0,1650.0,8.80751505539,0.121212121212,547.0,2685.31626506
328,330.0,21825.0,"(3094.0, 0.7735)",0.0,"(576, 0)",0.0,200.0,0.0,1655.0,8.70784801295,0.12084592145,549.0,2682.19033233
329,331.0,21900.0,"(3090.0, 0.7725)",0.0,"(579, 0)",0.0,200.0,0.0,1660.0,8.61229971144,0.120481927711,550.0,2689.47289157
330,333.0,21945.0,"(3088.0, 0.772)",0.0,"(579, 0)",0.0,202.0,0.0,1665.0,8.88452167639,0.121321321321,551.0,2704.94011976
331,334.0,21990.0,"(3085.0, 0.77125)",0.0,"(581, 0)",0.0,204.0,0.0,1670.0,8.59519087993,0.122155688623,551.0,2711.68656716
332,336.0,22065.0,"(3080.0, 0.77)",0.0,"(584, 0)",0.0,204.0,0.0,1675.0,8.52900265949,0.121791044776,551.0,2725.14836795
333,336.0,22140.0,"(3076.0, 0.769)",0.0,"(588, 0)",0.0,204.0,0.0,1680.0,8.57786285417,0.121428571429,552.0,2726.39465875
334,335.0,22185.0,"(3075.0, 0.76875)",0.0,"(590, 0)",0.0,206.0,0.0,1685.0,8.7499517578,0.122255192878,554.0,2722.8125
335,335.0,22215.0,"(3074.0, 0.7685)",0.0,"(591, 0)",0.0,209.0,0.0,1690.0,8.72598571729,0.123668639053,555.0,2723.79464286
336,336.0,22245.0,"(3073.0, 0.76825)",0.0,"(591, 0)",0.0,212.0,0.0,1695.0,8.64985128491,0.125073746313,556.0,2731.82492582
337,338.0,22320.0,"(3069.0, 0.76725)",0.0,"(593, 0)",0.0,212.0,0.0,1700.0,8.83363402842,0.124705882353,557.0,2749.15929204
338,341.0,22365.0,"(3066.0, 0.7665)",0.0,"(593, 0)",0.0,214.0,0.0,1705.0,8.81249715791,0.125513196481,557.0,2769.51754386
339,341.0,22425.0,"(3063.0, 0.76575)",0.0,"(596, 0)",0.0,215.0,0.0,1710.0,8.43304355625,0.125730994152,558.0,2771.57894737
340,342.0,22500.0,"(3058.0, 0.7645)",0.0,"(600, 0)",0.0,215.0,0.0,1715.0,8.597949755,0.125364431487,558.0,2778.36734694
341,341.0,22560.0,"(3056.0, 0.764)",0.0,"(603, 0)",0.0,216.0,0.0,1720.0,8.63084142527,0.125581395349,560.0,2774.86842105
342,339.0,22605.0,"(3055.0, 0.76375)",0.0,"(606, 0)",0.0,218.0,0.0,1725.0,8.63436368564,0.126376811594,562.0,2765.86764706
343,343.0,22665.0,"(3051.0, 0.76275)",0.0,"(606, 0)",0.0,219.0,0.0,1730.0,8.34759832772,0.126589595376,562.0,2793.53197674
344,344.0,22740.0,"(3047.0, 0.76175)",0.0,"(609, 0)",0.0,219.0,0.0,1735.0,8.22299355603,0.126224783862,563.0,2801.56521739
345,344.0,22800.0,"(3044.0, 0.761)",0.0,"(612, 0)",0.0,220.0,0.0,1740.0,8.43934545976,0.126436781609,564.0,2804.39130435
346,345.0,22875.0,"(3040.0, 0.76)",0.0,"(615, 0)",0.0,220.0,0.0,1745.0,8.30274592841,0.126074498567,565.0,2811.89306358
347,347.0,22950.0,"(3035.0, 0.75875)",0.0,"(618, 0)",0.0,220.0,0.0,1750.0,8.30452725889,0.125714285714,565.0,2825.64655172
348,351.0,23025.0,"(3031.0, 0.75775)",0.0,"(618, 0)",0.0,220.0,0.0,1755.0,8.1768736903,0.125356125356,566.0,2854.77272727
349,351.0,23100.0,"(3028.0, 0.757)",0.0,"(621, 0)",0.0,220.0,0.0,1760.0,8.10374855742,0.125,568.0,2862.99715909
350,352.0,23160.0,"(3025.0, 0.75625)",0.0,"(623, 0)",0.0,221.0,0.0,1765.0,8.36837785067,0.125212464589,569.0,2870.73654391
351,351.0,23235.0,"(3024.0, 0.756)",0.0,"(625, 0)",0.0,221.0,0.0,1770.0,8.14596110861,0.124858757062,573.0,2869.90056818
352,351.0,23310.0,"(3023.0, 0.75575)",0.0,"(626, 0)",0.0,221.0,0.0,1775.0,8.22639777953,0.124507042254,577.0,2880.68181818
353,352.0,23370.0,"(3019.0, 0.75475)",0.0,"(629, 0)",0.0,222.0,0.0,1780.0,8.23458334491,0.124719101124,577.0,2887.52124646
354,354.0,23430.0,"(3017.0, 0.75425)",0.0,"(629, 0)",0.0,223.0,0.0,1785.0,8.15523332288,0.124929971989,579.0,2904.46478873
355,351.0,23475.0,"(3017.0, 0.75425)",0.0,"(632, 0)",0.0,225.0,0.0,1790.0,8.18496333548,0.125698324022,582.0,2889.46022727
356,350.0,23550.0,"(3014.0, 0.7535)",0.0,"(636, 0)",0.0,225.0,0.0,1795.0,8.21279752025,0.125348189415,584.0,2888.24786325
357,350.0,23595.0,"(3012.0, 0.753)",0.0,"(638, 0)",0.0,227.0,0.0,1800.0,7.98910641893,0.126111111111,585.0,2889.14529915
